Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,Adapted
0,1.229,1038.0,18.57,1690.0,43.92,0.0,0.0,0.0,1.229,470.81,false
1,3.147,1068.0,11.96,3182.0,99.96,0.002,714.0,0.41,3.149,1121.7,false
2,3.212,1102.0,11.99,3178.0,100.0,0.0,0.0,0.0,3.212,1157.49,false
3,3.212,1181.0,11.91,3179.0,100.0,0.0,0.0,0.0,3.212,1159.92,false
4,3.23,1176.0,11.79,3179.0,100.0,0.0,0.0,0.0,3.23,1158.94,false
5,3.219,1144.0,12.0,3179.0,100.0,0.0,0.0,0.0,3.219,1157.31,false
6,3.216,1151.0,11.95,3179.0,100.0,0.0,0.0,0.0,3.216,1159.6,false
7,3.237,1169.0,12.39,3178.0,100.0,0.0,0.0,0.0,3.237,1158.02,false
8,3.218,1128.0,11.97,3178.0,100.0,0.0,0.0,0.0,3.218,1160.85,false
9,3.212,1131.0,12.67,3178.0,100.0,0.001,712.0,0.32,3.213,1165.85,false
10,3.218,1133.0,12.09,3178.0,100.0,0.0,0.0,0.0,3.218,1160.87,false
11,3.223,1140.0,11.76,3178.0,100.0,0.0,0.0,0.0,3.223,1160.62,false
12,3.254,1177.0,25.74,3178.0,100.0,0.0,0.0,0.0,3.254,1154.71,false
13,3.232,1168.0,12.24,3178.0,100.0,0.0,0.0,0.0,3.232,1160.22,false
14,3.228,1155.0,11.95,3178.0,100.0,0.0,0.0,0.0,3.228,1160.61,false
15,3.232,1155.0,11.62,3178.0,100.0,0.0,0.0,0.0,3.232,1171.84,false
16,3.223,1126.0,11.98,3178.0,100.0,0.0,0.0,0.0,3.223,1160.81,false
17,3.227,1122.0,12.01,3178.0,100.0,0.0,0.0,0.0,3.227,1159.62,false
18,3.214,1122.0,11.26,3178.0,100.0,0.001,714.0,0.73,3.215,1154.43,false
19,3.215,1111.0,8.26,3179.0,100.0,0.0,0.0,0.0,3.215,1160.82,false
20,3.234,1166.0,11.72,3178.0,100.0,0.0,0.0,0.0,3.234,1169.0,false
21,3.232,1150.0,12.3,3178.0,100.0,0.0,0.0,0.0,3.232,1163.59,false
22,3.234,1164.0,11.81,3179.0,100.0,0.0,0.0,0.0,3.234,1157.34,false
23,3.257,1149.0,12.91,3178.0,100.0,0.001,713.0,0.31,3.258,1165.8,false
24,3.242,1134.0,12.08,3178.0,100.0,0.0,0.0,0.0,3.242,1155.7,false
25,3.231,1156.0,12.06,3178.0,100.0,0.0,0.0,0.0,3.231,1163.09,false
26,3.238,1138.0,11.98,3178.0,100.0,0.0,0.0,0.0,3.238,1160.01,false
27,3.243,1127.0,11.8,3178.0,100.0,0.0,0.0,0.0,3.243,1163.69,false
28,3.242,1155.0,11.94,3178.0,100.0,0.0,0.0,0.0,3.242,1159.78,false
29,3.233,1133.0,13.15,3178.0,100.0,0.0,0.0,0.0,3.233,1162.52,false
30,3.227,1151.0,12.06,3179.0,100.0,0.0,0.0,0.0,3.227,1159.33,false
31,3.239,1159.0,11.74,3178.0,100.0,0.0,0.0,0.0,3.239,1159.22,false
32,3.237,1133.0,11.72,3179.0,100.0,0.0,0.0,0.0,3.237,1158.63,false
33,3.245,1147.0,11.87,3178.0,100.0,0.0,0.0,0.0,3.245,1156.1,false
34,3.231,1134.0,11.68,3179.0,100.0,0.0,0.0,0.0,3.231,1167.19,false
